nome;preco;genero;loja;adulta;cultivo;clima;luminosidade;umidade
Cattleya guttata `Lilasinax self;R$ 90,00;cattleya;5;; em condições adequadas de cultivo, podem florescer em 2 a 3 anos.;clima estiver seco devem ser irrigadas diariamente;;
Cattleya intermedia vinicolor x self;R$ 15,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Cattleya leopoldii lisa;R$ 40,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Cattleya lueddemanniana tipo `La Restaura;R$ 290,00;cattleya;5;;;;;
Cattleya warneri alba `Loo Menezes;R$ 250,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
C. walk. alba `Diamante x alba `Caliman;R$ 320,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
C. walk. alba `Laina x flamea `Athayde;R$ 50,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
C. walk. alba `Rafa;R$ 350,00;cattleya;5;; Materiais de Cultivo.;;;
C. walk. coerulea `A15 Caliman x self;R$ 290,00;cattleya;5;; Materiais de Cultivo.;;;
C. walk. coerulea `A15 x tipo `Mirian Juliato;R$ 90,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
C. walk. coerulea `A15 x `Tobias Angel;R$ 290,00;cattleya;5;; Materiais de Cultivo.;;;
C. walk. coerulea `ABC x coerulea `Marimbondo;R$ 90,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
C. walk. coerulea `Dr Gallo III x coerulea `Celebridade;R$ 50,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
C. walk. coerulea `Marimbondox coerulea `A15 Caliman;R$ 120,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
C. walk. coerulea `Novissa x`G3;R$ 25,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
C. walk. coerulea `Retorno x `Cinquentenario;R$ 390,00;cattleya;5;; Materiais de Cultivo.;;;
C. walk. coerulea `Safira x `Tobias Angel;R$ 190,00;cattleya;5;; Materiais de Cultivo.;;;
C. walk. coerulea `Safira x `Tobias Angel;R$ 190,00;cattleya;5;; Materiais de Cultivo.;;;
C. walk. coerulea `Safira x `Tobias Angel;R$ 190,00;cattleya;5;; Materiais de Cultivo.;;;
C. walk. coerulea `Safira x `Tobias Angel;R$ 190,00;cattleya;5;; Materiais de Cultivo.;;;
C. walk. rubra `Patos x `Heron;R$ 25,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
C. walk. rubra `Patos x `Itauna;R$ 25,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
C. walk. semi alba `XX x `XXX;R$ 160,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
C. walk. semi-alba `Aquinii I x semi-alba `Nalo mutante;R$ 80,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
C. walk. tipo labeloide `Marcelo Terra x `Athayde;R$ 380,00;cattleya;5;; Materiais de Cultivo.;;;
C. walk. tipo labeloide `Regina Covolan- lacre 10273;R$ 290,00;cattleya;5;; Materiais de Cultivo.;;;
C. walk. tipo labeloide `Regina Covolan- lacre 10553;R$ 290,00;cattleya;5;; Materiais de Cultivo.;;;
C. walk. tipo `Estrela da Colinax self;R$ 260,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
C. walk. tipo `Mirian Juliato x coerulea `Pedra Azul;R$ 90,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
C. walk. tipo `Portaox `Cavalgadax tipo `Dayane Wenzel;R$ 260,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
C. walk. tipo `Superacaox labeloide `Penelope Charmosa;R$ 110,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
C. walk. tipo `Suprema x  tipo `Dayane Wenzel;R$ 690,00;cattleya;5;; Materiais de Cultivo.;;;
C. walk. trilabelo x `D. Terezinha;R$ 25,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
C. walk. vinicolor `Elias Donato x `Diamante Rosa;R$ 990,00;cattleya;5;; Materiais de Cultivo.;;;
C. walk. vinicolor `Elias Donato x `Diamante Rosa;R$ 580,00;cattleya;5;; Materiais de Cultivo.;;;
Angraecum didieri;R$ 25,00;cattleya;5;; em condições adequadas de cultivo, podem florescer já no seu próximo período próprio de floração.;;;
Arachinis flor-aeris;R$ 40,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Brassia neglecta;R$ 70,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Brassia rex;R$ 25,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Brassia verrucosa;R$ 30,00;cattleya;5;; em condições adequadas de cultivo, podem florescer já no seu próximo período próprio de floração.;;;
Coelogyne pandurata;R$ 70,00;cattleya;5;; em condições adequadas de cultivo, podem florescer já no seu próximo período próprio de floração.;;;
Cyrtopodium cipoense;R$ 50,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Dendrobium anosmum;R$ 20,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Dendrobium anosmum alba;R$ 18,00;cattleya;5;; e em condições adequadas de cultivo, poderá florescer já no seu próximo período de floração, ou em até dois anos.;;;
Dendrobium goldschmidtianum;R$ 60,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Dendrobium purpureum alba;R$ 50,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Dendrobium terminale;R$ 25,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Encyclia clovesiana;R$ 35,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Encyclia cordigera `labelo branco;R$ 25,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Encyclia serroniana;R$ 30,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Epidendrum anceps;R$ 30,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Epidendrum latifolium;R$ 30,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Epidendrum oerstedii;R$ 40,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Epidendrum scalares;R$ 55,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Epidendrum viviparum;R$ 45,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Jumellea arachnantha;R$ 80,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Laelia anceps coerulea;R$ 280,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Laelia anceps semi alba;R$ 120,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Laelia anceps semi alba;R$ 280,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Laelia fidelensis;R$ 25,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Laelia lobata coerulea x self;R$ 120,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Laelia purpurata estriada x sibling;R$ 25,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Laelia purpurata flamea x self;R$ 25,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Laelia sanguiloba;R$ 40,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Macradenia multiflora;R$ 18,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Blc. Blue Boy;R$ 60,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Blc. Bryce Canyon `Splendiferous;R$ 27,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Blc. Chia Lin;R$ 60,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Blc. Chia Lin `New City;R$ 22,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Blc. Chia Lin `New City;R$ 60,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Blc. Chief Pink Diana;R$ 27,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Blc. China Lady `Orchis;R$ 32,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Blc. Chunyeah  x Blc. Pumpkin Festival # 10;R$ 32,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Blc. Chunyeah #17 x Lc. Mikkie Nagata Orchid Library n 1;R$ 32,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Blc. Chunyeah Good Life;R$ 32,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Blc. Chyong Guu Benz `Fong Yuen;R$ 22,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Blc. Chyong Guu Benz `Fong Yuen;R$ 32,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Blc. Chyong Guu Chaffinch x Lc. Hawaiian Wedding Song `Virgin;R$ 32,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Blc. Crissy Compton;R$ 32,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Blc. Edisto Newberry x Blc. Raye Holmes;R$ 27,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Blc. Edisto `New Berry;R$ 22,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Blc. Erica Porto x;R$ 22,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Blc. Greenwich `Killarney;R$ 32,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Blc. Haw Yuan Beauty;R$ 22,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Blc. Hawaiian Satisfaction;R$ 32,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Blc. Hawaiian Super Flare `Carmela;R$ 22,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Blc. Heterington Horace;R$ 32,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Blc. His Light `Divine;R$ 27,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Blc. Husky Boy x Lc. Irene Finney;R$ 32,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Blc. Island Chayn `Blumen Insel;R$ 32,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Blc. Island Chayn `Blumen Insel;R$ 27,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Blc. King Of Taiwan `Splendiferous;R$ 27,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Blc. Kure Beach Lanette x(Blc. Owen Holmes Ponkan x Blc. George King Serendipity);R$ 27,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Blc. Lucky Strike Laddawan;R$ 32,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Blc. Mikkie Nagatta x Lc. Mem. Robert Stroight x Blc. Crood news Carmela;R$ 32,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Cattleya amethystoglossa albescens x `Walney;R$ 25,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Cattleya amethystoglossa albescens `Kuroda x `Jessica;R$ 30,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Cattleya amethystoglossa amesiana x self;R$ 25,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Cattleya amethystoglossa aurea x coerulea;R$ 25,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Cattleya amethystoglossa aurea `Morrinhos x concolor;R$ 25,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Cattleya amethystoglossa coerulea `Atalaia x sibling;R$ 25,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Cattleya amethystoglossa coerulea `Liza  x coerulea `Atalaia;R$ 45,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Cattleya amethystoglossa coerulea `Liza x `Paiaguas;R$ 25,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Cattleya amethystoglossa concolor 1 x concolor 2;R$ 30,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Cattleya amethystoglossa flamea I x flamea II;R$ 25,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Cattleya amethystoglossa flamea `Caliman x flamea `BV;R$ 25,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Cattleya amethystoglossa flamea `Nicoline x flamea `4048;R$ 30,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Cattleya amethystoglossa flamea `Tedesco  x flamea `4048;R$ 30,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Cattleya amethystoglossa flamea `Tedesco x flamea `BCVZ;R$ 25,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Cattleya amethystoglossa pincelada x flamea;R$ 25,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Cattleya amethystoglossa semi alba x self;R$ 25,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Cattleya amethystoglossa `Labelaox `Orchidglade;R$ 18,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Cattleya amethystoglossa `Severiano x `Orchidglade;R$ 18,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Cattleya aurantiaca `Mishima Spot x sibling;R$ 26,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Cattleya bowringeana coerulea x sibling;R$ 22,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Cattleya guttata semi alba x self;R$ 18,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Cattleya jemanni semi alba pincelada x sibling;R$ 25,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Cattleya labiata coerulea ardosia x self;R$ 18,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Cattleya leopoldii albina `BV;R$ 18,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Cattleya leopoldii vinicolor x sibling;R$ 22,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Cattleya loddigesii alba x self;R$ 18,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Cattleya lueddemannia flamea `Arroyo;R$ 15,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Cattleya maxima alba x coerulea;R$ 25,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Cattleya maxima Aliciae x sibling;R$ 20,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Cattleya maxima coerulea `Hector x sibling;R$ 18,00;cattleya;5;;Dicas de Cultivo” disponíveis no site.;;;
Acampe papillosa;R$ 30,00;outros;5;;Dicas de Cultivo” disponíveis no site.;;;
Angraecum sesquipedale;R$ 22,00;outros;5;;Dicas de Cultivo” disponíveis no site.;;;
Brassavola digbyana;R$ 22,00;outros;5;;Dicas de Cultivo” disponíveis no site.;;;
Brassavola glauca;R$ 22,00;outros;5;;Dicas de Cultivo” disponíveis no site.;;;
Brassavola nodosa;R$ 22,00;outros;5;;Dicas de Cultivo” disponíveis no site.;;;
Cattleya warneri rubra x orlata;R$ 15,00;outros;5;;Dicas de Cultivo” disponíveis no site.;;;
Dendrobium amethystoglossum;R$ 22,00;outros;5;;Dicas de Cultivo” disponíveis no site.;;;
Dendrobium anosmum coerulea;R$ 40,00;outros;5;;Dicas de Cultivo” disponíveis no site.;;;
Dendrobium policema;R$ 28,00;outros;5;;Dicas de Cultivo” disponíveis no site.;;;
Dendrobium speciosum;R$ 20,00;outros;5;;Dicas de Cultivo” disponíveis no site.;;;
Dendrobium spectabile;R$ 22,00;outros;5;;Dicas de Cultivo” disponíveis no site.;;;
Dendrobium undulatum;R$ 22,00;outros;5;;Dicas de Cultivo” disponíveis no site.;;;
Encyclia kundergraberii;R$ 22,00;outros;5;;Dicas de Cultivo” disponíveis no site.;;;
Encyclia odoratissima;R$ 18,00;outros;5;;Dicas de Cultivo” disponíveis no site.;;;
Encyclia pauciflora;R$ 30,00;outros;5;;Dicas de Cultivo” disponíveis no site.;;;
Encyclia randii alba;R$ 40,00;outros;5;;Dicas de Cultivo” disponíveis no site.;;;
Encyclia rufa;R$ 30,00;outros;5;;Dicas de Cultivo” disponíveis no site.;;;
Grammatophyllum Scriptum;R$ 22,00;outros;5;;Dicas de Cultivo” disponíveis no site.;;;
Laelia purpurata werkhauseri x sibling;R$ 20,00;outros;5;;Dicas de Cultivo” disponíveis no site.;;;
Laelia rubescens labelo branco;R$ 20,00;outros;5;;Dicas de Cultivo” disponíveis no site.;;;
Laelia tenebrosa rubra `Fumaca x  rubra `Caliman;R$ 25,00;outros;5;;Dicas de Cultivo” disponíveis no site.;;;
Maxillaria cerifera;R$ 22,00;outros;5;;Dicas de Cultivo” disponíveis no site.;;;
Maxillaria variabilis amarela;R$ 35,00;outros;5;;Dicas de Cultivo” disponíveis no site.;;;
Pleurothallis teres;R$ 18,00;outros;5;;Dicas de Cultivo” disponíveis no site.;;;
Rhynchostylis gigantea cartoon;R$ 21,00;outros;5;;Dicas de Cultivo” disponíveis no site.;;;
Rhynchostylis gigantea pink;R$ 21,00;outros;5;;Dicas de Cultivo” disponíveis no site.;;;
Rhynchostylis gigantea red;R$ 21,00;outros;5;;Dicas de Cultivo” disponíveis no site.;;;
Rhynchostylis gigantea spot;R$ 21,00;outros;5;;Dicas de Cultivo” disponíveis no site.;;;
Schomburgkia undulata;R$ 25,00;outros;5;;Dicas de Cultivo” disponíveis no site.;;;
Vanda teres alba;R$ 22,00;outros;5;;Dicas de Cultivo” disponíveis no site.;;;
Blc. Amy Wakasugi #5;R$ 13,00;cattleya;5;;"Dicas de Cultivo"" disponíveis no site.";;;
Blc. Clear Water Gold;R$ 13,00;cattleya;5;;"Dicas de Cultivo"" disponíveis no site.";;;
Blc. Mishima Monarch `Blumen Insel;R$ 13,00;cattleya;5;;"Dicas de Cultivo"" disponíveis no site.";;;
Blc. NSA Linda Donna;R$ 13,00;cattleya;5;;"Dicas de Cultivo"" disponíveis no site.";;;
Blc. Ports of Paradise `Emerald Isle;R$ 13,00;cattleya;5;;"Dicas de Cultivo"" disponíveis no site.";;;
Blc. Remo Prado Sabara;R$ 13,00;cattleya;5;;"Dicas de Cultivo"" disponíveis no site.";;;
Laelia purpurata x Blc. Bryce Canyon Splendiferous x Blc. Gorgeous Gold Pokai;R$ 13,00;cattleya;5;;"Dicas de Cultivo"" disponíveis no site.";;;
Lc. Color Guard Magic Color;R$ 13,00;cattleya;5;;"Dicas de Cultivo"" disponíveis no site.";;;
Lc. Nobiles Confetti;R$ 13,00;cattleya;5;;"Dicas de Cultivo"" disponíveis no site.";;;
Lc. Sheila Lauterbach Equilab;R$ 13,00;cattleya;5;;"Dicas de Cultivo"" disponíveis no site.";;;
Lc. Vicky Gold;R$ 13,00;cattleya;5;;"Dicas de Cultivo"" disponíveis no site.";;;
Lc. White Spark `Panda;R$ 13,00;cattleya;5;;"Dicas de Cultivo"" disponíveis no site.";;;
Pot. Sally Taylor `Red x Blc. Owen Holmes `Ponkan;R$ 13,00;cattleya;5;;"Dicas de Cultivo"" disponíveis no site.";;;
Slc. Jewelers Art Tiasa;R$ 13,00;cattleya;5;;"Dicas de Cultivo"" disponíveis no site.";;;
Blc. Goldenzelle `Taida;R$ 13,00;cattleya;5;;"Dicas de Cultivo"" disponíveis no site.";;;
Blc. Mary Ellen Carter  Dixie Hummingbird;R$ 13,00;cattleya;5;;"Dicas de Cultivo"" disponíveis no site.";;;
Blc. Stephen Crown;R$ 13,00;cattleya;5;;"Dicas de Cultivo"" disponíveis no site.";;;
Blc. Yen 24 Karat;R$ 13,00;cattleya;5;;"Dicas de Cultivo"" disponíveis no site.";;;
Lc. Kencolor;R$ 13,00;cattleya;5;;"Dicas de Cultivo"" disponíveis no site.";;;
